,0,1,2,3,4,5
0,101.0,41.0,101.0,101.0,101.0,32.0
1,101.0,41.0,101.0,17.0,101.0,32.0
2,101.0,41.0,101.0,101.0,101.0,32.0
3,101.0,41.0,101.0,101.0,101.0,32.0
4,101.0,41.0,101.0,101.0,101.0,32.0
5,101.0,41.0,101.0,101.0,101.0,32.0
6,101.0,41.0,101.0,101.0,101.0,32.0
7,101.0,41.0,101.0,101.0,101.0,32.0
8,101.0,41.0,101.0,101.0,101.0,11.0
9,101.0,41.0,101.0,101.0,101.0,11.0
10,101.0,41.0,101.0,101.0,101.0,0.0
11,101.0,41.0,101.0,101.0,101.0,11.0
12,101.0,41.0,101.0,101.0,101.0,11.0
13,101.0,41.0,101.0,101.0,101.0,11.0
14,101.0,41.0,101.0,101.0,101.0,11.0
15,101.0,41.0,101.0,101.0,101.0,11.0
16,101.0,41.0,101.0,101.0,101.0,11.0
17,101.0,41.0,101.0,101.0,101.0,11.0
18,101.0,41.0,101.0,101.0,101.0,11.0
19,101.0,41.0,101.0,101.0,101.0,11.0
20,101.0,41.0,101.0,101.0,101.0,11.0
21,101.0,41.0,101.0,101.0,101.0,11.0
22,101.0,41.0,101.0,101.0,101.0,11.0
23,101.0,41.0,101.0,101.0,101.0,11.0
24,101.0,41.0,101.0,101.0,101.0,11.0
25,101.0,41.0,101.0,101.0,101.0,11.0
26,101.0,41.0,101.0,101.0,101.0,11.0
27,101.0,41.0,101.0,101.0,101.0,11.0
28,101.0,41.0,101.0,101.0,101.0,11.0
29,101.0,41.0,101.0,101.0,101.0,11.0
30,101.0,41.0,101.0,101.0,101.0,11.0
31,101.0,41.0,101.0,101.0,101.0,11.0
32,101.0,41.0,101.0,101.0,101.0,11.0
33,101.0,41.0,101.0,101.0,101.0,11.0
34,101.0,41.0,101.0,101.0,101.0,11.0
35,101.0,41.0,101.0,101.0,101.0,11.0
36,101.0,41.0,101.0,53.0,101.0,11.0
37,101.0,41.0,101.0,101.0,101.0,11.0
38,101.0,41.0,101.0,101.0,101.0,11.0
39,101.0,41.0,101.0,101.0,101.0,11.0
40,101.0,77.0,101.0,101.0,101.0,11.0
41,101.0,68.0,101.0,101.0,101.0,11.0
42,101.0,77.0,101.0,101.0,101.0,11.0
43,101.0,77.0,101.0,101.0,101.0,11.0
