,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
22,92.0,445.0,92.0,445.0,92.0,801.0,92.0,801.0,92.0,430.0,92.0,0.0,92.0,688.0,92.0,688.0,92.0,623.0,92.0,184.0,92.0,688.0,92.0,267.0,92.0,736.0,92.0,276.0,92.0,92.0,92.0,1157.0,92.0,83.0,92.0,747.0,92.0,92.0
23,92.0,445.0,92.0,445.0,92.0,801.0,92.0,801.0,92.0,86.0,92.0,0.0,92.0,688.0,92.0,688.0,92.0,623.0,92.0,184.0,92.0,688.0,92.0,267.0,92.0,1288.0,92.0,552.0,92.0,92.0,92.0,890.0,92.0,83.0,92.0,83.0,92.0,92.0
24,92.0,445.0,92.0,445.0,92.0,801.0,92.0,801.0,92.0,86.0,92.0,0.0,92.0,688.0,92.0,0.0,92.0,267.0,92.0,184.0,92.0,688.0,92.0,267.0,92.0,1288.0,92.0,276.0,92.0,92.0,92.0,890.0,92.0,83.0,92.0,83.0,92.0,92.0
25,92.0,445.0,92.0,445.0,92.0,801.0,92.0,801.0,92.0,86.0,92.0,0.0,92.0,688.0,92.0,602.0,92.0,623.0,92.0,276.0,92.0,688.0,92.0,267.0,92.0,1288.0,92.0,276.0,92.0,92.0,92.0,890.0,92.0,0.0,92.0,83.0,92.0,92.0
26,92.0,445.0,92.0,445.0,92.0,801.0,92.0,801.0,92.0,86.0,92.0,0.0,92.0,688.0,92.0,688.0,92.0,623.0,92.0,184.0,92.0,688.0,92.0,267.0,92.0,1288.0,92.0,0.0,92.0,92.0,92.0,890.0,92.0,83.0,92.0,83.0,92.0,92.0
27,92.0,445.0,92.0,445.0,92.0,801.0,92.0,801.0,92.0,86.0,92.0,0.0,92.0,688.0,92.0,688.0,92.0,623.0,92.0,184.0,92.0,688.0,92.0,267.0,92.0,460.0,92.0,276.0,92.0,92.0,92.0,445.0,92.0,83.0,92.0,83.0,92.0,92.0
28,92.0,445.0,92.0,445.0,92.0,356.0,92.0,801.0,92.0,86.0,92.0,0.0,92.0,0.0,92.0,688.0,92.0,623.0,92.0,184.0,92.0,86.0,92.0,267.0,92.0,1288.0,92.0,276.0,92.0,92.0,92.0,890.0,92.0,83.0,92.0,83.0,92.0,0.0
29,92.0,445.0,92.0,445.0,92.0,801.0,92.0,890.0,92.0,86.0,92.0,89.0,92.0,258.0,92.0,688.0,92.0,623.0,92.0,184.0,92.0,688.0,92.0,267.0,92.0,1288.0,92.0,276.0,92.0,92.0,92.0,890.0,92.0,83.0,92.0,0.0,92.0,92.0
30,92.0,445.0,92.0,89.0,92.0,801.0,92.0,801.0,92.0,172.0,92.0,0.0,92.0,688.0,92.0,688.0,92.0,712.0,92.0,184.0,92.0,688.0,92.0,267.0,92.0,1288.0,92.0,92.0,92.0,92.0,92.0,890.0,92.0,83.0,92.0,0.0,92.0,92.0
31,92.0,445.0,92.0,89.0,92.0,801.0,92.0,801.0,92.0,86.0,92.0,0.0,92.0,0.0,92.0,688.0,92.0,623.0,92.0,184.0,92.0,688.0,92.0,267.0,92.0,276.0,92.0,276.0,92.0,92.0,92.0,890.0,92.0,83.0,92.0,0.0,92.0,92.0
32,92.0,445.0,92.0,89.0,92.0,801.0,92.0,801.0,92.0,86.0,92.0,0.0,92.0,688.0,92.0,688.0,92.0,623.0,92.0,184.0,92.0,688.0,92.0,267.0,92.0,1288.0,92.0,276.0,92.0,92.0,92.0,445.0,92.0,83.0,92.0,0.0,92.0,92.0
33,92.0,445.0,92.0,89.0,92.0,801.0,92.0,801.0,92.0,86.0,92.0,0.0,92.0,602.0,92.0,688.0,92.0,623.0,92.0,276.0,92.0,688.0,92.0,267.0,92.0,1288.0,92.0,276.0,92.0,92.0,92.0,890.0,92.0,0.0,92.0,0.0,92.0,92.0
34,92.0,445.0,92.0,89.0,92.0,801.0,92.0,801.0,92.0,86.0,92.0,0.0,92.0,774.0,92.0,688.0,92.0,623.0,92.0,184.0,92.0,688.0,92.0,267.0,92.0,1288.0,92.0,276.0,92.0,92.0,92.0,356.0,92.0,83.0,92.0,0.0,92.0,92.0
35,92.0,445.0,92.0,89.0,92.0,801.0,92.0,801.0,92.0,86.0,92.0,89.0,92.0,688.0,92.0,0.0,92.0,623.0,92.0,184.0,92.0,688.0,92.0,267.0,92.0,1288.0,92.0,276.0,92.0,92.0,92.0,890.0,92.0,498.0,92.0,332.0,92.0,92.0
36,92.0,445.0,92.0,89.0,92.0,801.0,92.0,801.0,92.0,86.0,92.0,0.0,92.0,688.0,92.0,688.0,92.0,623.0,92.0,184.0,92.0,688.0,92.0,267.0,92.0,92.0,92.0,276.0,92.0,92.0,92.0,0.0,92.0,498.0,92.0,830.0,92.0,92.0
37,92.0,445.0,92.0,89.0,92.0,801.0,92.0,801.0,92.0,86.0,92.0,0.0,92.0,688.0,92.0,516.0,92.0,0.0,92.0,184.0,92.0,688.0,92.0,178.0,92.0,1288.0,92.0,276.0,92.0,92.0,92.0,890.0,92.0,498.0,92.0,0.0,92.0,92.0
38,92.0,445.0,92.0,89.0,92.0,801.0,92.0,801.0,92.0,86.0,92.0,0.0,92.0,688.0,92.0,688.0,92.0,623.0,92.0,184.0,92.0,688.0,92.0,0.0,92.0,1288.0,92.0,276.0,92.0,92.0,92.0,890.0,92.0,498.0,92.0,0.0,92.0,92.0
39,92.0,445.0,92.0,445.0,92.0,801.0,92.0,0.0,92.0,86.0,92.0,0.0,92.0,688.0,92.0,688.0,92.0,623.0,92.0,184.0,92.0,688.0,92.0,267.0,92.0,1288.0,92.0,276.0,92.0,92.0,92.0,920.0,92.0,644.0,92.0,0.0,92.0,0.0
40,623.0,460.0,623.0,445.0,623.0,801.0,623.0,801.0,623.0,86.0,623.0,0.0,623.0,688.0,623.0,688.0,623.0,623.0,623.0,184.0,623.0,688.0,623.0,267.0,623.0,1288.0,623.0,276.0,623.0,92.0,623.0,890.0,623.0,498.0,623.0,0.0,623.0,92.0
41,623.0,460.0,623.0,445.0,623.0,801.0,623.0,712.0,623.0,86.0,623.0,0.0,623.0,688.0,623.0,688.0,623.0,623.0,623.0,184.0,623.0,688.0,623.0,267.0,623.0,1288.0,623.0,276.0,623.0,92.0,623.0,890.0,623.0,498.0,623.0,0.0,623.0,92.0
42,623.0,460.0,623.0,445.0,623.0,801.0,623.0,801.0,623.0,86.0,623.0,0.0,623.0,688.0,623.0,86.0,623.0,0.0,623.0,184.0,623.0,688.0,623.0,267.0,623.0,1288.0,623.0,644.0,623.0,92.0,623.0,890.0,623.0,498.0,623.0,0.0,623.0,92.0
43,623.0,460.0,623.0,0.0,623.0,801.0,623.0,801.0,623.0,86.0,623.0,0.0,623.0,86.0,623.0,688.0,623.0,623.0,623.0,184.0,623.0,0.0,623.0,267.0,623.0,1288.0,623.0,276.0,623.0,92.0,623.0,890.0,623.0,498.0,623.0,0.0,623.0,184.0
44,623.0,460.0,623.0,445.0,623.0,801.0,623.0,801.0,623.0,86.0,623.0,0.0,623.0,688.0,623.0,688.0,623.0,623.0,623.0,184.0,623.0,688.0,623.0,267.0,623.0,828.0,623.0,276.0,623.0,0.0,623.0,890.0,623.0,498.0,623.0,0.0,623.0,92.0
45,623.0,460.0,623.0,445.0,623.0,801.0,623.0,801.0,623.0,86.0,623.0,0.0,623.0,688.0,623.0,688.0,623.0,623.0,623.0,184.0,623.0,688.0,623.0,0.0,623.0,1288.0,623.0,276.0,623.0,92.0,623.0,890.0,623.0,498.0,623.0,0.0,623.0,184.0
46,623.0,460.0,623.0,89.0,623.0,801.0,623.0,801.0,623.0,86.0,623.0,0.0,623.0,688.0,623.0,688.0,623.0,445.0,623.0,184.0,623.0,688.0,623.0,89.0,623.0,0.0,623.0,276.0,623.0,92.0,623.0,890.0,623.0,498.0,623.0,0.0,623.0,92.0
47,623.0,460.0,623.0,445.0,623.0,801.0,623.0,801.0,623.0,86.0,623.0,623.0,623.0,688.0,623.0,688.0,623.0,623.0,623.0,184.0,623.0,688.0,623.0,534.0,623.0,1288.0,623.0,184.0,623.0,92.0,623.0,890.0,623.0,498.0,623.0,0.0,623.0,92.0
48,623.0,460.0,623.0,184.0,623.0,801.0,623.0,801.0,623.0,86.0,623.0,0.0,623.0,688.0,623.0,688.0,623.0,623.0,623.0,184.0,623.0,688.0,623.0,534.0,623.0,1288.0,623.0,276.0,623.0,92.0,623.0,890.0,623.0,498.0,623.0,0.0,623.0,92.0
49,92.0,623.0,92.0,445.0,92.0,801.0,92.0,801.0,92.0,86.0,92.0,0.0,92.0,0.0,92.0,688.0,92.0,623.0,92.0,184.0,92.0,688.0,92.0,0.0,92.0,1288.0,92.0,184.0,92.0,92.0,92.0,890.0,92.0,83.0,92.0,0.0,92.0,92.0
50,92.0,623.0,92.0,445.0,92.0,801.0,92.0,801.0,92.0,86.0,92.0,0.0,92.0,688.0,92.0,688.0,92.0,623.0,92.0,184.0,92.0,688.0,92.0,240.0,92.0,1288.0,92.0,276.0,92.0,92.0,92.0,890.0,92.0,0.0,92.0,0.0,92.0,92.0
51,92.0,623.0,92.0,445.0,92.0,801.0,92.0,801.0,92.0,86.0,92.0,0.0,92.0,688.0,92.0,688.0,92.0,623.0,92.0,460.0,92.0,258.0,92.0,0.0,92.0,0.0,92.0,276.0,92.0,92.0,92.0,890.0,92.0,83.0,92.0,0.0,92.0,92.0
52,92.0,623.0,92.0,445.0,92.0,774.0,92.0,801.0,92.0,86.0,92.0,0.0,92.0,688.0,92.0,688.0,92.0,86.0,92.0,184.0,92.0,688.0,92.0,0.0,92.0,1288.0,92.0,276.0,92.0,92.0,92.0,890.0,92.0,83.0,92.0,0.0,92.0,92.0
53,92.0,623.0,92.0,445.0,92.0,801.0,92.0,801.0,92.0,86.0,92.0,0.0,92.0,688.0,92.0,688.0,92.0,623.0,92.0,184.0,92.0,688.0,92.0,267.0,92.0,1288.0,92.0,276.0,92.0,92.0,92.0,890.0,92.0,83.0,92.0,0.0,92.0,92.0
54,92.0,623.0,92.0,445.0,92.0,801.0,92.0,801.0,92.0,86.0,92.0,0.0,92.0,688.0,92.0,688.0,92.0,623.0,92.0,184.0,92.0,688.0,92.0,267.0,92.0,1288.0,92.0,276.0,92.0,92.0,92.0,890.0,92.0,83.0,92.0,0.0,92.0,92.0
55,92.0,623.0,92.0,445.0,92.0,801.0,92.0,801.0,92.0,86.0,92.0,0.0,92.0,688.0,92.0,688.0,92.0,623.0,92.0,184.0,92.0,688.0,92.0,267.0,92.0,1288.0,92.0,276.0,92.0,92.0,92.0,890.0,92.0,83.0,92.0,0.0,92.0,184.0
56,92.0,623.0,92.0,445.0,92.0,801.0,92.0,801.0,92.0,86.0,92.0,89.0,92.0,688.0,92.0,0.0,92.0,623.0,92.0,184.0,92.0,688.0,92.0,267.0,92.0,0.0,92.0,276.0,92.0,92.0,92.0,890.0,92.0,0.0,92.0,0.0,92.0,92.0
57,92.0,623.0,92.0,89.0,92.0,801.0,92.0,801.0,92.0,86.0,92.0,0.0,92.0,688.0,92.0,688.0,92.0,534.0,92.0,184.0,92.0,688.0,92.0,267.0,92.0,1288.0,92.0,276.0,92.0,92.0,92.0,890.0,92.0,415.0,92.0,332.0,92.0,92.0
58,92.0,623.0,92.0,445.0,92.0,801.0,92.0,801.0,92.0,86.0,92.0,0.0,92.0,688.0,92.0,688.0,92.0,623.0,92.0,184.0,92.0,368.0,92.0,267.0,92.0,1288.0,92.0,276.0,92.0,92.0,92.0,890.0,92.0,83.0,92.0,332.0,92.0,92.0
59,92.0,623.0,92.0,445.0,92.0,801.0,92.0,801.0,92.0,86.0,92.0,0.0,92.0,688.0,92.0,688.0,92.0,623.0,92.0,184.0,92.0,688.0,92.0,267.0,92.0,1288.0,92.0,276.0,92.0,92.0,92.0,890.0,92.0,83.0,92.0,332.0,92.0,92.0
60,92.0,623.0,92.0,445.0,92.0,801.0,92.0,801.0,92.0,86.0,92.0,0.0,92.0,688.0,92.0,688.0,92.0,623.0,92.0,184.0,92.0,688.0,92.0,267.0,92.0,1288.0,92.0,276.0,92.0,92.0,92.0,890.0,92.0,92.0,92.0,332.0,92.0,92.0
61,92.0,623.0,92.0,445.0,92.0,801.0,92.0,801.0,92.0,86.0,92.0,0.0,92.0,688.0,92.0,0.0,92.0,0.0,92.0,184.0,92.0,688.0,92.0,267.0,92.0,276.0,92.0,276.0,92.0,92.0,92.0,890.0,92.0,83.0,92.0,332.0,92.0,92.0
62,92.0,623.0,92.0,445.0,92.0,801.0,92.0,801.0,92.0,86.0,92.0,0.0,92.0,688.0,92.0,688.0,92.0,623.0,92.0,184.0,92.0,688.0,92.0,0.0,92.0,1288.0,92.0,276.0,92.0,92.0,92.0,890.0,92.0,83.0,92.0,368.0,92.0,92.0
63,92.0,623.0,92.0,445.0,92.0,801.0,92.0,801.0,92.0,86.0,92.0,0.0,92.0,860.0,92.0,688.0,92.0,623.0,92.0,184.0,92.0,688.0,92.0,445.0,92.0,1288.0,92.0,276.0,92.0,92.0,92.0,890.0,92.0,581.0,92.0,332.0,92.0,92.0
64,92.0,623.0,92.0,445.0,92.0,801.0,92.0,0.0,92.0,86.0,92.0,0.0,92.0,0.0,92.0,688.0,92.0,0.0,92.0,184.0,92.0,688.0,92.0,267.0,92.0,1288.0,92.0,276.0,92.0,92.0,92.0,712.0,92.0,736.0,92.0,249.0,92.0,92.0
65,92.0,623.0,92.0,445.0,92.0,801.0,92.0,801.0,92.0,86.0,92.0,178.0,92.0,1032.0,92.0,688.0,92.0,623.0,92.0,184.0,92.0,688.0,92.0,267.0,92.0,1288.0,92.0,276.0,92.0,92.0,92.0,890.0,92.0,581.0,92.0,332.0,92.0,92.0
66,92.0,623.0,92.0,445.0,92.0,801.0,92.0,801.0,92.0,86.0,92.0,0.0,92.0,688.0,92.0,688.0,92.0,623.0,92.0,184.0,92.0,0.0,92.0,267.0,92.0,178.0,92.0,0.0,92.0,276.0,92.0,890.0,92.0,581.0,92.0,332.0,92.0,92.0
67,92.0,623.0,92.0,370.0,92.0,801.0,92.0,801.0,92.0,86.0,92.0,0.0,92.0,688.0,92.0,688.0,92.0,623.0,92.0,184.0,92.0,688.0,92.0,920.0,92.0,1288.0,92.0,276.0,92.0,92.0,92.0,801.0,92.0,581.0,92.0,332.0,92.0,92.0
68,92.0,623.0,92.0,445.0,92.0,801.0,92.0,801.0,92.0,86.0,92.0,0.0,92.0,688.0,92.0,688.0,92.0,623.0,92.0,184.0,92.0,688.0,92.0,267.0,92.0,828.0,92.0,276.0,92.0,276.0,92.0,890.0,92.0,581.0,92.0,332.0,92.0,92.0
69,92.0,623.0,92.0,445.0,92.0,801.0,92.0,801.0,92.0,86.0,92.0,0.0,92.0,688.0,92.0,688.0,92.0,623.0,92.0,184.0,92.0,688.0,92.0,534.0,92.0,828.0,92.0,276.0,92.0,92.0,92.0,890.0,92.0,83.0,92.0,332.0,92.0,92.0
70,92.0,623.0,92.0,10.0,92.0,801.0,92.0,801.0,92.0,86.0,92.0,0.0,92.0,688.0,92.0,688.0,92.0,623.0,92.0,184.0,92.0,688.0,92.0,267.0,92.0,828.0,92.0,276.0,92.0,92.0,92.0,890.0,92.0,0.0,92.0,332.0,92.0,92.0
71,92.0,623.0,92.0,445.0,92.0,801.0,92.0,801.0,92.0,86.0,92.0,0.0,92.0,688.0,92.0,688.0,92.0,623.0,92.0,184.0,92.0,688.0,92.0,267.0,92.0,828.0,92.0,276.0,92.0,92.0,92.0,890.0,92.0,581.0,92.0,332.0,92.0,92.0
72,92.0,623.0,92.0,445.0,92.0,801.0,92.0,801.0,92.0,86.0,92.0,623.0,92.0,688.0,92.0,688.0,92.0,623.0,92.0,184.0,92.0,86.0,92.0,267.0,92.0,828.0,92.0,368.0,92.0,92.0,92.0,0.0,92.0,581.0,92.0,83.0,92.0,92.0
73,92.0,623.0,92.0,445.0,92.0,801.0,92.0,801.0,92.0,86.0,92.0,0.0,92.0,688.0,92.0,688.0,92.0,623.0,92.0,0.0,92.0,688.0,92.0,267.0,92.0,828.0,92.0,276.0,92.0,92.0,92.0,890.0,92.0,581.0,92.0,83.0,92.0,92.0
74,92.0,623.0,92.0,445.0,92.0,801.0,92.0,801.0,92.0,86.0,92.0,0.0,92.0,688.0,92.0,688.0,92.0,623.0,92.0,0.0,92.0,688.0,92.0,267.0,92.0,828.0,92.0,276.0,92.0,92.0,92.0,890.0,92.0,581.0,92.0,0.0,92.0,92.0
75,92.0,623.0,92.0,0.0,92.0,801.0,92.0,801.0,92.0,172.0,92.0,0.0,92.0,616.0,92.0,0.0,92.0,623.0,92.0,184.0,92.0,688.0,92.0,267.0,92.0,828.0,92.0,276.0,92.0,92.0,92.0,890.0,92.0,581.0,92.0,83.0,92.0,92.0
76,92.0,623.0,92.0,445.0,92.0,0.0,92.0,801.0,92.0,86.0,92.0,0.0,92.0,688.0,92.0,92.0,92.0,623.0,92.0,184.0,92.0,688.0,92.0,267.0,92.0,828.0,92.0,736.0,92.0,92.0,92.0,890.0,92.0,581.0,92.0,83.0,92.0,92.0
77,92.0,623.0,92.0,445.0,92.0,801.0,92.0,801.0,92.0,86.0,92.0,0.0,92.0,688.0,92.0,276.0,92.0,0.0,92.0,184.0,92.0,688.0,92.0,267.0,92.0,828.0,92.0,0.0,92.0,644.0,92.0,890.0,92.0,581.0,92.0,83.0,92.0,0.0
78,92.0,623.0,92.0,445.0,92.0,801.0,92.0,801.0,92.0,86.0,92.0,0.0,92.0,688.0,92.0,92.0,92.0,92.0,92.0,184.0,92.0,688.0,92.0,623.0,92.0,828.0,92.0,276.0,92.0,92.0,92.0,890.0,92.0,581.0,92.0,83.0,92.0,184.0
79,184.0,623.0,184.0,445.0,184.0,801.0,184.0,644.0,184.0,86.0,184.0,0.0,184.0,688.0,184.0,92.0,184.0,92.0,184.0,184.0,184.0,688.0,184.0,267.0,184.0,828.0,184.0,518.0,184.0,92.0,184.0,890.0,184.0,0.0,184.0,83.0,184.0,92.0
80,92.0,623.0,92.0,445.0,92.0,801.0,92.0,979.0,92.0,86.0,92.0,0.0,92.0,688.0,92.0,92.0,92.0,92.0,92.0,184.0,92.0,276.0,92.0,267.0,92.0,828.0,92.0,0.0,92.0,1012.0,92.0,890.0,92.0,276.0,92.0,83.0,92.0,92.0
81,92.0,623.0,92.0,445.0,92.0,623.0,92.0,979.0,92.0,86.0,92.0,0.0,92.0,688.0,92.0,92.0,92.0,92.0,92.0,184.0,92.0,736.0,92.0,267.0,92.0,828.0,92.0,356.0,92.0,92.0,92.0,890.0,92.0,830.0,92.0,415.0,92.0,92.0
82,92.0,623.0,92.0,445.0,92.0,89.0,92.0,979.0,92.0,86.0,92.0,0.0,92.0,688.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,0.0,92.0,267.0,92.0,828.0,92.0,276.0,92.0,92.0,92.0,890.0,92.0,1162.0,92.0,83.0,92.0,92.0
83,92.0,623.0,92.0,445.0,92.0,801.0,92.0,979.0,92.0,86.0,92.0,0.0,92.0,688.0,92.0,92.0,92.0,92.0,92.0,184.0,92.0,0.0,92.0,267.0,92.0,828.0,92.0,0.0,92.0,92.0,92.0,890.0,92.0,0.0,92.0,83.0,92.0,460.0
84,92.0,534.0,92.0,445.0,92.0,801.0,92.0,979.0,92.0,86.0,92.0,0.0,92.0,602.0,92.0,92.0,92.0,92.0,92.0,184.0,92.0,0.0,92.0,267.0,92.0,828.0,92.0,276.0,92.0,92.0,92.0,890.0,92.0,0.0,92.0,664.0,92.0,92.0
85,92.0,623.0,92.0,445.0,92.0,801.0,92.0,979.0,92.0,344.0,92.0,0.0,92.0,688.0,92.0,184.0,92.0,92.0,92.0,184.0,92.0,0.0,92.0,267.0,92.0,828.0,92.0,276.0,92.0,92.0,92.0,890.0,92.0,1162.0,92.0,83.0,92.0,92.0
86,92.0,623.0,92.0,445.0,92.0,801.0,92.0,979.0,92.0,86.0,92.0,0.0,92.0,688.0,92.0,92.0,92.0,92.0,92.0,184.0,92.0,0.0,92.0,267.0,92.0,828.0,92.0,276.0,92.0,92.0,92.0,890.0,92.0,1162.0,92.0,83.0,92.0,0.0
87,92.0,623.0,92.0,445.0,92.0,801.0,92.0,979.0,92.0,86.0,92.0,0.0,92.0,688.0,92.0,92.0,92.0,92.0,92.0,184.0,92.0,644.0,92.0,267.0,92.0,828.0,92.0,276.0,92.0,92.0,92.0,890.0,92.0,1162.0,92.0,249.0,92.0,92.0
88,92.0,644.0,92.0,445.0,92.0,801.0,92.0,979.0,92.0,86.0,92.0,0.0,92.0,516.0,92.0,92.0,92.0,92.0,92.0,184.0,92.0,0.0,92.0,267.0,92.0,0.0,92.0,276.0,92.0,92.0,92.0,890.0,92.0,1162.0,92.0,0.0,92.0,92.0
89,92.0,1424.0,92.0,445.0,92.0,801.0,92.0,979.0,92.0,86.0,92.0,0.0,92.0,516.0,92.0,92.0,92.0,92.0,92.0,184.0,92.0,0.0,92.0,267.0,92.0,828.0,92.0,276.0,92.0,92.0,92.0,814.0,92.0,444.0,92.0,249.0,92.0,92.0
90,92.0,623.0,92.0,445.0,92.0,712.0,92.0,979.0,92.0,86.0,92.0,0.0,92.0,688.0,92.0,92.0,92.0,92.0,92.0,184.0,92.0,0.0,92.0,267.0,92.0,828.0,92.0,0.0,92.0,92.0,92.0,890.0,92.0,0.0,92.0,0.0,92.0,92.0
91,92.0,623.0,92.0,89.0,92.0,801.0,92.0,979.0,92.0,86.0,92.0,178.0,92.0,688.0,92.0,92.0,92.0,184.0,92.0,184.0,92.0,0.0,92.0,267.0,92.0,828.0,92.0,276.0,92.0,92.0,92.0,890.0,92.0,83.0,92.0,249.0,92.0,460.0
92,92.0,623.0,92.0,445.0,92.0,801.0,92.0,979.0,92.0,86.0,92.0,0.0,92.0,688.0,92.0,92.0,92.0,92.0,92.0,184.0,92.0,0.0,92.0,267.0,92.0,47.0,92.0,276.0,92.0,92.0,92.0,0.0,92.0,83.0,92.0,249.0,92.0,92.0
93,552.0,623.0,552.0,178.0,552.0,801.0,552.0,979.0,552.0,86.0,552.0,0.0,552.0,688.0,552.0,92.0,552.0,92.0,552.0,184.0,552.0,0.0,552.0,267.0,552.0,1288.0,552.0,92.0,552.0,0.0,552.0,890.0,552.0,83.0,552.0,249.0,552.0,92.0
94,276.0,623.0,276.0,445.0,276.0,801.0,276.0,979.0,276.0,86.0,276.0,0.0,276.0,86.0,276.0,92.0,276.0,0.0,276.0,184.0,276.0,0.0,276.0,267.0,276.0,1288.0,276.0,276.0,276.0,92.0,276.0,890.0,276.0,83.0,276.0,249.0,276.0,92.0
95,276.0,623.0,276.0,445.0,276.0,801.0,276.0,979.0,276.0,86.0,276.0,0.0,276.0,688.0,276.0,92.0,276.0,92.0,276.0,184.0,276.0,0.0,276.0,0.0,276.0,1288.0,276.0,276.0,276.0,368.0,276.0,890.0,276.0,83.0,276.0,0.0,276.0,92.0
96,276.0,623.0,276.0,445.0,276.0,801.0,276.0,979.0,276.0,86.0,276.0,0.0,276.0,688.0,276.0,0.0,276.0,92.0,276.0,184.0,276.0,0.0,276.0,267.0,276.0,1288.0,276.0,276.0,276.0,92.0,276.0,890.0,276.0,581.0,276.0,249.0,276.0,0.0
97,276.0,623.0,276.0,445.0,276.0,178.0,276.0,979.0,276.0,86.0,276.0,0.0,276.0,688.0,276.0,92.0,276.0,92.0,276.0,184.0,276.0,0.0,276.0,267.0,276.0,1288.0,276.0,276.0,276.0,0.0,276.0,890.0,276.0,83.0,276.0,249.0,276.0,92.0
98,276.0,623.0,276.0,445.0,276.0,801.0,276.0,979.0,276.0,86.0,276.0,0.0,276.0,688.0,276.0,166.0,276.0,92.0,276.0,0.0,276.0,0.0,276.0,267.0,276.0,1288.0,276.0,276.0,276.0,92.0,276.0,890.0,276.0,83.0,276.0,249.0,276.0,92.0
99,276.0,623.0,276.0,445.0,276.0,801.0,276.0,979.0,276.0,86.0,276.0,0.0,276.0,688.0,276.0,92.0,276.0,92.0,276.0,0.0,276.0,0.0,276.0,267.0,276.0,1288.0,276.0,276.0,276.0,92.0,276.0,890.0,276.0,83.0,276.0,249.0,276.0,92.0
100,276.0,623.0,276.0,445.0,276.0,801.0,276.0,979.0,276.0,86.0,276.0,0.0,276.0,602.0,276.0,92.0,276.0,74.0,276.0,0.0,276.0,0.0,276.0,267.0,276.0,1288.0,276.0,276.0,276.0,92.0,276.0,890.0,276.0,83.0,276.0,249.0,276.0,92.0
101,276.0,623.0,276.0,445.0,276.0,712.0,276.0,979.0,276.0,86.0,276.0,0.0,276.0,688.0,276.0,92.0,276.0,92.0,276.0,0.0,276.0,0.0,276.0,267.0,276.0,1288.0,276.0,276.0,276.0,92.0,276.0,890.0,276.0,83.0,276.0,249.0,276.0,92.0
102,276.0,623.0,276.0,445.0,276.0,666.0,276.0,979.0,276.0,86.0,276.0,0.0,276.0,172.0,276.0,92.0,276.0,0.0,276.0,92.0,276.0,0.0,276.0,0.0,276.0,1288.0,276.0,276.0,276.0,92.0,276.0,890.0,276.0,83.0,276.0,166.0,276.0,92.0
103,92.0,623.0,92.0,445.0,92.0,801.0,92.0,979.0,92.0,86.0,92.0,0.0,92.0,688.0,92.0,92.0,92.0,267.0,92.0,184.0,92.0,368.0,92.0,623.0,92.0,1288.0,92.0,276.0,92.0,92.0,92.0,890.0,92.0,112.0,92.0,0.0,92.0,92.0
104,184.0,89.0,184.0,445.0,184.0,801.0,184.0,979.0,184.0,86.0,184.0,0.0,184.0,688.0,184.0,92.0,184.0,184.0,184.0,184.0,184.0,0.0,184.0,267.0,184.0,1288.0,184.0,276.0,184.0,92.0,184.0,267.0,184.0,83.0,184.0,92.0,184.0,92.0
105,184.0,623.0,184.0,445.0,184.0,801.0,184.0,979.0,184.0,86.0,184.0,0.0,184.0,688.0,184.0,0.0,184.0,92.0,184.0,184.0,184.0,0.0,184.0,267.0,184.0,1288.0,184.0,276.0,184.0,92.0,184.0,890.0,184.0,0.0,184.0,92.0,184.0,92.0
106,184.0,623.0,184.0,445.0,184.0,801.0,184.0,979.0,184.0,86.0,184.0,0.0,184.0,688.0,184.0,368.0,184.0,368.0,184.0,184.0,184.0,0.0,184.0,267.0,184.0,1288.0,184.0,276.0,184.0,92.0,184.0,890.0,184.0,83.0,184.0,92.0,184.0,92.0
107,184.0,623.0,184.0,445.0,184.0,801.0,184.0,979.0,184.0,86.0,184.0,0.0,184.0,688.0,184.0,92.0,184.0,445.0,184.0,184.0,184.0,0.0,184.0,267.0,184.0,1288.0,184.0,276.0,184.0,92.0,184.0,890.0,184.0,83.0,184.0,92.0,184.0,92.0
108,184.0,623.0,184.0,445.0,184.0,801.0,184.0,979.0,184.0,86.0,184.0,0.0,184.0,688.0,184.0,92.0,184.0,0.0,184.0,184.0,184.0,0.0,184.0,267.0,184.0,1288.0,184.0,276.0,184.0,0.0,184.0,890.0,184.0,83.0,184.0,92.0,184.0,92.0
109,184.0,623.0,184.0,445.0,184.0,801.0,184.0,979.0,184.0,86.0,184.0,0.0,184.0,688.0,184.0,92.0,184.0,92.0,184.0,184.0,184.0,0.0,184.0,267.0,184.0,0.0,184.0,276.0,184.0,184.0,184.0,890.0,184.0,83.0,184.0,276.0,184.0,92.0
110,184.0,623.0,184.0,445.0,184.0,801.0,184.0,979.0,184.0,86.0,184.0,0.0,184.0,688.0,184.0,92.0,184.0,92.0,184.0,184.0,184.0,736.0,184.0,267.0,184.0,1288.0,184.0,276.0,184.0,92.0,184.0,890.0,184.0,249.0,184.0,0.0,184.0,92.0
